State,Year,annual_average_dni,annual_average_precipitation,annual_average_snowfall,annual_average_temperature,annual_average_windspeed,annual_gdp,annual_revenue_of_electricity_providers,annual_subsidies,average_electricity_price,prime_supplier_residual_oil,total_coal_consumption,total_natural_gas_consumption,potential_hydro_cap,potential_hydro_gen,total_state_area,electricity_generated_from_biomass,electricity_generated_from_coal,electricity_generated_from_geothermal,electricity_generated_from_hydroelectrical,electricity_generated_from_natural_gas,electricity_generated_from_others,electricity_generated_from_other_gases,electricity_generated_from_petroleum,electricity_generated_from_pump_storage,electricity_generated_from_solar_and_photovoltaics,electricity_generated_from_wind,electricity_generated_from_wood_and_wood_derivatives,renewable_energy_percentage
TN,2004,4.359339584,1575.394915,127.8672566,14.58867347,25.77777778,259206,6114793000,-533.9,6.14,59.4,24832368,231133,869,4908,42144,41803,58059631,0,10408114,292485,5799,13325,190814,-817826,0,0,784313,15.10095224
TN,2005,4.624599153,1159.875862,40.34513274,14.758,25.11111111,264652.9,6553253000,-892.7,6.31,71.1,26118856,230338,869,4908,42144,68192,59051477,0,9309541,531167,8599,14599,230526,-597935,0,0,694554,13.66938909
TN,2006,4.673981264,1255.677419,105.0655738,14.89524752,26.33333333,271344.5,7248147000,-690.4,6.97,29.7,27216074,221626,869,4908,42144,58183,60497845,0,7748650,664274,4637,13633,160222,-667540,0,0,697819,11.3289534
TN,2007,4.860888512,970.9908397,56.48412698,15.42482759,23.88888889,268668.2,7546909000,-769.5,7.07,42.7,27348419,221118,869,4908,42144,52479,60237327,0,4939601,721838,2520,13487,232097,-704364,0,0,868110,7.769116254
TN,2008,4.617906375,1299.534728,95.47101449,14.19197917,23.71428571,271927.5,8520434000,-671.6,8.18,11.2,26632328,229935,869,4908,42144,35900,57058129,0,5646075,467231,7916,12028,215684,-738679,0,0,879296,9.157383085
TN,2009,4.178417027,1563.706182,106.1958042,14.11490909,23.88888889,262836.7,8248693000,-854.2,8.69,0,19462206,216945,869,4908,42144,36299,41633241,0,10211964,409322,786,12010,186929,-649832,0,0,862421,19.84863141
TN,2010,4.968129363,1326.904331,301.4084507,14.45257143,22.22222222,266473.5,8915139000,-755.7,8.61,0,20622181,257443,869,4908,42144,33123,43670197,0,8137793,2302383,2585,13461,216903,-721472,0,0,913857,15.32615048
TN,2011,4.587084245,1599.914575,246.7105263,14.85718447,23.55555556,274626.7,9348374000,-893.6,9.28,0,19967176,264231,869,4908,42144,36179,40777225,0,9575641,3259358,1102,16689,195261,-660367,0,0,930455,18.25535991
TN,2012,5.026403413,1227.936122,16.45,15.70090164,22.5,283482,8932734000,-835.4,9.27,10.1,17466176,277127,869,4908,42144,62205,35419310,0,8295662,8075160,551,13486,144480,-162939,0,0,714580,16.9503141
TN,2013,4.477651078,1625.0376,157.974359,13.74903846,22.7,287259,8853041000,-798.8,9.13,7.2,16685927,279441,869,4908,42144,85033,32485830,0,12443283,5016697,551,12769,130498,-42012,0,0,958017,26.3146325
TN,2014,4.704946364,1385.314173,252.6938776,13.52673077,25.77777778,291661.7,9417597000,-745.9,9.4,1.7,17903440,305633,869,4908,42144,84501,35903713,0,9589010,6272205,14037,13042,182389,-491183,0,0,936950,19.27310305
TN,2015,4.568347234,1523.831878,250.2631579,14.86030612,23.8,302970.2,9263373000,-668,9.3,0,14966658,313379,869,4908,42144,81768,30586330,0,9581240,9323730,20659,11962,135133,-530702,0,0,922054,20.05570315
TN,2016,5.272912349,1236.065217,148.2929293,15.6286,24,308157.4,9299078000,-723.5,9.23,0,15862829,326546,869,4908,42144,83912,31167634,0,7418297,11296125,16827,15389,120702,-703946,0,0,917057,15.32885731
NC,1998,4.921632071,1364.251825,123.1468531,15.8805814,31.75,72421.4,7332425000,-811.6,6.45,660.5,0,214092,796,4697,53819,88422,72949463,0,5738207,1284357,249356,0,691314,65672,0,0,1533822,8.99039696
NC,1999,5.261457434,1293.524823,75.97857143,15.14955556,31.75,73893.4,7411703000,-1337.3,6.44,629.4,0,217159,796,4697,53819,92654,72255506,0,3684186,1166663,252784,0,662070,175397,0,0,1544851,6.885638145
NC,2000,5.033769517,1097.377372,258.1640625,14.45318182,28.61111111,76663,7767071000,-1339.8,6.48,567.3,0,233714,796,4697,53819,109376,75945463,0,3137816,1130253,226443,0,825831,108102,0,0,1664191,6.036845978
NC,2001,5.244592694,969.5524823,73.51879699,15.08612903,27.68181818,78425.4,7834545000,-1352.8,6.58,544.9,28648954,207108,796,4697,53819,108962,72957767,0,2595706,1534355,224972,0,655744,0,0,0,1642329,5.452842445
NC,2002,4.876667157,1214.312,118.7062937,15.65956989,30.7,79684.7,8263305000,-661.5,6.74,459.6,29478213,235376,796,4697,53819,103448,75187740,0,3492048,3560871,196203,0,592026,0,0,0,1682804,6.223299284
NC,2003,4.465202565,1615.44,213.1969697,14.88688172,28.89473684,84099.1,8329418000,-844.4,6.86,606.6,29403376,218642,796,4697,53819,114057,74776232,0,7200943,1580367,239175,0,783694,0,0,0,1861664,10.60198023
NC,2004,4.62086182,1265.753676,205.620155,15.17696078,28.73684211,86116.1,8756173000,-856.5,6.97,568.2,29922250,224796,796,4697,53819,112166,75546115,0,5435200,2558656,277402,0,610909,0,0,0,1620635,8.319302347
NC,2005,4.748501064,1255.899242,121.3529412,15.10123894,28.89473684,89082.3,9223996000,-1468.8,7.19,540.9,31302875,229715,796,4697,53819,98441,78435700,0,5396501,3159378,302737,0,518870,0,0,0,1708707,8.037962679
NC,2006,5.005165365,1315.119048,62.68027211,15.41603448,27.88888889,91535.2,9544162000,-945.3,7.53,434,30455929,223032,796,4697,53819,91739,75487007,0,3839011,3195562,319234,0,451138,0,0,0,1736565,6.658009816
NC,2007,5.14292342,905.4727891,46.65986395,15.69458333,28.42857143,93581.2,10331962000,-733.8,7.83,395,32412385,237354,796,4697,53819,86844,79983039,0,2984158,4456644,341852,0,495689,0,0,0,1585375,5.177572062
NC,2008,4.847158194,1169.800503,78.59183673,15.0440678,29.35,94070.1,10358690000,-845,7.96,319.9,31115830,243090,796,4697,53819,120482,75814787,0,3033642,4177342,315642,0,320222,0,0,0,1799930,5.788660325
NC,2009,4.452409448,1400.253719,190.3701299,14.88115385,28.59090909,94343.4,10821000000,-805.1,8.48,227.7,26427448,247047,796,4697,53819,131491,65082783,0,5171257,4851887,220429,0,296859,0,0,0,1757350,9.108386959
NC,2010,5.353099536,1199.953012,425.6148649,14.8525,27.84210526,97830.1,11822798000,-758.1,8.67,188.6,29454703,304148,796,4697,53819,195310,71951213,0,4756550,8447237,407441,0,293371,0,0,0,1876493,7.765879923
NC,2011,5.043138163,1200.584362,171.5862069,15.59726027,26.9047619,102685.1,11332279000,-827.1,8.645,102.2,24590955,307804,796,4697,53819,375215,59758357,0,3893396,11155211,492937,0,217636,0,0,0,1952891,7.99210047
NC,2012,4.871581964,1184.246667,77.12,15.84649635,25.08695652,102605.3,11720603000,-840.2,9.15,49.1,20875943,363945,796,4697,53819,302342,50932180,0,3727939,19302008,451866,0,178260,0,0,0,2262087,8.155311811
NC,2013,4.697122374,1511.772015,125.24,14.46810606,26.7826087,103974.8,11991196000,-1032.6,9.24,17.7,19169988,440175,796,4697,53819,410295,47072211,0,6900533,27982508,566884,0,217572,0,0,0,2199894,11.14321438
NC,2014,4.856395126,1310.594737,337.5357143,14.34074627,28.29411765,107394.4,12421640000,-1046,9.33,0,19539354,452780,796,4697,53819,396027,49893283,0,5106573,28819062,230295,0,427036,0,0,0,2064293,8.703924122
NC,2015,4.709663538,1510.513898,228.96875,15.68913333,26.45454545,110752.9,12547119000,-1086.7,9.37,0,15666165,498576,796,4697,53819,544025,39922167,0,4742005,36544597,685282,0,434586,0,0,0,2045347,8.633477264
NC,2016,5.437108118,1264.95836,218.7878788,15.79737589,27.81818182,111611.7,12361600000,-1157.4,9.2,17.7,14802380,522002,796,4697,53819,576402,37538635,0,4529492,39386383,678566,0,284090,0,0,0,1846575,8.194786989
IN,1998,4.387580519,1150.681119,229.8561644,12.62492308,36.5,114400.3,4913561000,-1163,5.34,77.4,0,521748,582,3132,36420,124111,111818095,0,478668,2077154,0,1896396,1077101,0,0,0,0,0.513127756
IN,1999,5.008874302,891.5191781,613.9589041,11.7116,37.54545455,116832.5,5116823000,-1941.9,5.29,0,0,556932,582,3132,36420,125978,115209205,0,406974,2109121,23876,2968890,920457,0,0,0,0,0.437690785
IN,2000,4.400391645,1088.390152,832.4710744,10.6859375,36.83333333,122360.4,5068041000,-2151.5,5.18,0,0,570558,582,3132,36420,129882,121477884,0,588276,2054616,0,2599337,969521,0,0,0,0,0.561853168
IN,2001,4.598334793,1115.729496,183.751938,11.71547945,36.66666667,120923.9,5177410000,-2003.7,5.3,87.3,57397172,501711,582,3132,36420,114580,116066510,0,570692,2331660,15938,2978809,491482,0,0,0,0,0.559087737
IN,2002,4.418175587,1064.357895,487.6136364,11.76385714,37.66666667,124277,5419803000,-891.5,5.34,0,57691523,539034,582,3132,36420,115947,117659700,0,411270,3782453,15642,3005999,617133,0,0,0,0,0.419731542
IN,2003,4.27726091,1186.9688,751.4954955,10.61079365,36.5,129246.4,5392659000,-1173.2,5.37,14.4,58493336,527037,582,3132,36420,119140,117756281,0,423953,3049434,491865,2592254,455286,0,0,0,0,0.434863297
IN,2004,4.201379671,1089.454331,590.6283186,11.23454545,37.58333333,139960.2,5748812000,-1390.9,5.58,17.1,59458671,526701,582,3132,36420,137372,120670933,0,443721,2438225,518574,3136316,425257,0,0,0,0,0.454794701
IN,2005,4.317528731,1057.068908,594.8108108,11.63661765,34.36363636,143905.3,6262093000,-2295.8,5.88,13.7,60010779,531111,582,3132,36420,67693,122833478,0,438283,3615305,434445,2721577,260792,0,0,0,0,0.388103011
IN,2006,4.207603316,1303.498347,178.1610169,11.83537313,35.16666667,146068.4,6827443000,-1405.3,6.46,91.2,60582008,496303,582,3132,36420,220214,123645469,0,489514,2681884,434978,2870100,147635,0,0,0,0,0.54389541
IN,2007,4.50052306,1062.926994,704.96,11.605,34.83333333,152466.2,7114710000,-1133.8,6.5,65.4,60755678,535796,582,3132,36420,231248,122802898,0,449935,4011825,380712,2591405,169977,0,0,0,0,0.521427915
IN,2008,4.270809876,1282.555556,786.0789474,10.44522388,36.25,149735.5,7581719000,-1225.6,7.09,51,61170877,551424,582,3132,36420,273038,122036086,0,436780,3636302,355685,2355803,178247,0,0,0,0,0.549088994
IN,2009,3.95229058,1177.774879,626.2016129,10.54797297,34.25,146223.6,7566530000,-1258.9,7.62,21.2,54448665,506944,582,3132,36420,302644,108311699,0,503467,3829657,342796,1820065,156758,0,0,0,0,0.699341875
IN,2010,4.63418317,960.2900901,830.9274194,11.3177381,32.58333333,150099.2,8127398000,-1329.9,7.67,21.8,56348421,573866,582,3132,36420,311624,112327659,0,453711,6474987,380022,2144141,154554,0,0,0,0,0.62605781
IN,2011,4.055658877,1391.781532,879.7037037,11.7052381,34.83333333,152153.2,8473719000,-1308.9,8.01,24.5,52704007,630669,582,3132,36420,335587,104152599,0,408780,10063967,369054,2183389,1332630,0,0,0,0,0.626328999
IN,2012,4.975610881,868.7626609,572.3174603,12.84882353,33.41666667,157838.6,8720678000,-1324.4,8.29,21.6,46695557,649921,582,3132,36420,336092,92461191,0,433505,14470905,346569,2491426,945766,0,0,0,0,0.690311581
IN,2013,4.325837031,1159.263927,751.2,10.6404,34.5,157902.5,9204591000,-1363.2,8.73,17.2,46670503,672751,582,3132,36420,376303,92671942,0,386929,9032237,442465,2409661,1572309,0,0,0,0,0.714022658
IN,2014,4.296333556,1113.220561,1203.963415,9.7792,37,165641.4,9686229000,-1012.9,9.06,0,48582447,713416,582,3132,36420,384780,97729476,0,351665,9616978,447494,2155897,1299314,0,0,0,0,0.657624707
IN,2015,4.303027146,1203.343662,781.3846154,11.28358025,35.83333333,170545.9,9399293000,-1688.1,8.99,20.2,39106209,718725,582,3132,36420,446407,78230689,0,381234,16262985,420074,2268637,1338003,0,0,0,0,0.83307239
IN,2016,4.637571681,1112.891705,570.3295455,12.38573333,34.90909091,169488.8,9557456000,-1454,9.22,0,36084770,754276,582,3132,36420,447883,72582399,0,415274,20118150,361871,2113515,609806,0,0,0,0,0.893085196
NY,1998,4.092280456,1024.072185,977.1390728,9.981098901,39.44444444,23732.2,14490964000,-608,9.045,4149.8,0,1232473,1809,10192,54555,2180546,25264780,0,29315778,42471599,0,88313,14900782,-1157681,0,0,485423,27.14591887
NY,1999,4.664637018,974.789172,1807.108108,9.11875,36.9375,23755.9,14233552000,-946.8,7.0025,3965.6,0,1274162,1809,10192,54555,2257728,23365942,0,24752318,45999188,0,111954,13304192,-1109075,0,0,580079,24.23621295
NY,2000,3.973839078,1137.217123,2175.763359,8.249310345,38.11111111,24653.3,18314807000,-1120.3,9.474,3734.9,0,1244746,1809,10192,54555,2231612,25009581,0,24909572,39728709,0,86201,14945179,-990437,0,10345,640325,25.14886331
NY,2001,4.32596155,842.0243056,1950.729508,9.085647059,35.07692308,25078.5,19121868000,-987.8,9.888,3720.6,9257764,1171898,1809,10192,54555,1277847,23431922,0,23083954,38697213,809302,0,16512093,-930520,0,20539,502684,23.16570391
NY,2002,4.117054814,1091.530496,2088.175,9.280978261,37.35714286,26404.4,19408021000,-490.9,9.436,2975.2,9154394,1199632,1809,10192,54555,1313824,23239112,0,25047894,38451190,815445,0,11534111,-921224,0,81624,412219,25.94103108
NY,2003,3.830846751,1202.227206,2425.557895,8.010224719,35.35714286,27996.7,22575872000,-740.5,9.398,3497.4,9646069,1101618,1809,10192,54555,1282724,23581068,0,24268660,28156348,842743,0,19291599,-911806,0,41203,411578,25.87798433
NY,2004,3.729877971,1143.845395,1732.473214,8.532650602,35.24137931,28255.5,23376248000,-597.6,9.458,3960.7,9702015,1098056,1809,10192,54555,1298097,22852705,0,23989661,27294046,884377,0,21205199,-813171,0,116450,497128,25.77785353
NY,2005,4.214151823,1169.006569,2510.475248,9.011627907,34.48275862,29166.5,27690237000,-933.1,10.59,3861.3,9069342,1080215,1809,10192,54555,1357739,20597640,0,25782519,31872701,970907,0,24012782,-780731,0,102989,527721,25.84176018
NY,2006,3.77256174,1211.161905,1122.31068,9.8934375,35.53571429,30371.3,29429730000,-625.2,11.866,3362.1,9417177,1097160,1809,10192,54555,1419441,20967839,0,27344657,42133877,976638,0,6778040,-756156,0,655372,521828,29.17302469
NY,2007,4.138150987,1103.4625,2532.734043,8.794725275,35.11111111,31790.4,31123769000,-641.2,11.84,4240.6,9612982,1187059,1809,10192,54555,1449346,21405543,0,25252556,45633630,932292,0,8195110,-768380,0,833478,492260,26.35633544
NY,2008,3.880633714,1172.161654,2345.625,8.883902439,33.13043478,34304.4,33149620000,-953.9,12.854,3175.6,8884834,1180356,1809,10192,54555,1512859,19154126,0,26723131,43856461,987365,0,3745328,-672139,0,1250699,555097,30.24277808
NY,2009,3.865325331,1068.36625,1607.436364,8.264712644,32.64,35297.2,30636492000,-823.2,12.112,2493,6107841,1142625,1809,10192,54555,1664816,12758871,0,27615108,41779597,877433,0,2648307,-480387,0,2266339,535854,35.24385146
NY,2010,4.00004798,1108.229121,1756.509091,9.482323232,33.84615385,37974.9,33579118000,-1067,12.804,2020,6384244,1198127,1809,10192,54555,1671090,13582767,0,25471695,48915546,831851,0,2004977,-529264,0,2596154,547303,31.29279094
NY,2011,3.850041782,1424.186585,2266.930233,9.15042735,31.62962963,42208.5,32764113000,-878.4,12.398,1620.5,4591499,1217324,1809,10192,54555,1619149,9426160,0,27996988,50804756,905188,0,1189482,-305500,0,2828069,442127,34.32943034
NY,2012,4.198074045,992.2869347,1392.591837,10.05316239,32.96,51624.6,31609789000,-864.4,11.876,1398.4,2228299,1223036,1809,10192,54555,1660351,4551038,0,24652496,59462257,968133,0,580285,-412945,0,2991579,487785,30.94476833
NY,2013,3.989162362,1114.070769,2384.522388,8.336386555,34.03571429,52385.5,33349432000,-1260.7,12.024,1586.3,2224780,1273263,1809,10192,54555,1674042,4697103,0,24973288,54354386,883826,0,1007374,-442868,0,3539497,607553,33.24582686
NY,2014,4.000211778,1096.649738,2574.277778,7.694181818,34.7037037,56554.6,35012168000,-935,12.648,1109.1,2153558,1349203,1809,10192,54555,1706031,4597712,0,25546829,53980536,990832,0,2128838,-491330,0,3970657,730615,33.77260502
NY,2015,4.314256888,1019.075122,2031.144444,8.242644628,34.5,55067.4,33608888000,-921.1,11.966,980.8,1037905,1353385,1809,10192,54555,1624772,2380066,0,26014519,56923415,918816,0,1892292,-422812,0,3976981,616273,33.86740763
NY,2016,4.615748495,953.3381188,1878.878261,9.431574074,34,51137.3,31583832000,-1181.5,11.344,780.3,653864,1296270,1809,10192,54555,1634575,1770238,0,26604000,56798184,910869,0,654462,-470932,0,3945704,655824,34.99259223
KY,1998,4.396533885,1236.341221,235.3759398,14.66295455,29,151173.1,3154844000,-285.3,4.16,4.5,0,205129,662,3242,40408,0,86838802,0,3116018,497608,0,0,464948,0,0,0,15652,3.443930186
KY,1999,5.15118571,947.2021429,114.4191176,14.11577778,30,155866,3298834000,-374,4.17,0,0,218399,662,3242,40408,0,89522933,0,2556572,462510,0,0,127484,0,0,0,12409,2.771825759
KY,2000,4.515006153,1124.336441,219.5961538,13.25744186,29.5,151833.8,3276955000,-550.9,4.18,0,0,225168,662,3242,40408,0,90063054,0,2324568,461365,0,110,144693,0,0,0,12293,2.512589418
KY,2001,4.818205908,1146.036538,98.29906542,13.9,27.88888889,151767.5,3393238000,-472.6,4.24,0,41305269,208974,662,3242,40408,0,90798577,0,3855508,630427,0,0,123560,0,0,0,9553,4.050678268
KY,2002,4.366197743,1343.761905,245.4857143,14.11560976,29.33333333,155672.9,3720965000,-311,4.26,0,38604897,227920,662,3242,40408,0,83274247,0,4024749,1373709,0,0,3068497,0,0,0,365466,4.766446442
KY,2003,4.134484006,1409.87766,288.7978723,13.03615385,28.33333333,159399.5,3763129000,-363.9,4.42,7,38521048,223226,662,3242,40408,0,84060539,0,3948052,444404,0,0,2944911,0,0,0,298476,4.631074757
KY,2004,4.141883262,1428.907609,175.7625,13.83348837,29.11111111,163397.6,4003807000,-372.4,4.63,0,39342392,225470,662,3242,40408,0,86120511,0,3780253,579839,0,0,3621099,0,0,0,349119,4.371981055
KY,2005,4.350413617,1023.087209,89.36904762,13.95439024,27.55555556,168840.3,4476895000,-989.5,5.01,0,40352022,234080,662,3242,40408,0,89083113,0,2961194,1654052,0,0,3680686,0,0,0,358097,3.396140845
KY,2006,4.376793215,1357.880612,146.4946237,13.97583333,27.22222222,173508,4816726000,-680,5.43,12.7,41937833,211049,662,3242,40408,0,91198487,0,2591701,1176638,0,0,3340898,0,0,0,369362,3.000760481
KY,2007,4.650691674,1092.03301,101.5684211,14.56767442,26.33333333,171850.3,5393286000,-608.3,5.84,0,41064161,229799,662,3242,40408,0,90483060,0,1668587,1796338,0,0,2791298,0,0,0,370209,2.099481686
KY,2008,4.329398664,1212.578571,210.4166667,13.02666667,27.875,172242.2,5847565000,-606.2,6.26,0,42190776,225295,662,3242,40408,0,91620589,0,1917470,978693,0,0,2874441,0,0,0,350740,2.32061095
KY,2009,3.980578461,1391.081897,204.9770115,13.04074074,26.375,165300.6,5796182000,-667.4,6.52,0,39271173,206833,662,3242,40408,0,84037594,0,3317642,878431,0,0,2016283,0,0,0,262660,3.955583647
KY,2010,4.724888247,1106.8664,535.0537634,13.36396226,25.11111111,172266.7,6300216000,-621.1,6.73,0,41890627,232099,662,3242,40408,0,91053857,0,2580246,1840709,0,0,2284851,0,0,0,349070,2.98578517
KY,2011,4.199725448,1663.825664,321.4,13.77833333,27.44444444,174202.7,6418447000,-683.7,7.17,0,42542656,223034,662,3242,40408,0,91656030,0,2969313,1545503,0,0,1734951,0,0,0,341271,3.369651703
KY,2012,4.897386926,1119.918182,196.0444444,14.51140625,25.55555556,176323.1,6462494000,-679.9,7.26,0,38978114,225924,662,3242,40408,0,82761668,0,2361783,2948661,0,0,1536622,0,0,0,236544,2.892001737
KY,2013,4.393710762,1427.376033,229.4680851,12.7534375,26.22222222,179499.1,6515394000,-681.6,7.69,0,39474651,229983,662,3242,40408,0,83303260,0,3275214,1418345,0,0,1408935,0,0,0,228189,3.908567316
KY,2014,4.538970928,1221.886957,472.8205128,12.49721311,29.33333333,179888.5,6425494000,-616.4,8.15,0,39213757,255434,662,3242,40408,0,83497185,0,3089532,2477740,0,0,1161300,0,0,0,361261,3.809368137
KY,2015,4.455094146,1516.519626,617.4102564,13.69671875,27.44444444,182487.9,6189455000,-495.1,8.14,0,34380844,270958,662,3242,40408,0,72620427,0,3403479,5949727,0,0,1077212,0,0,0,348826,4.499184415
KY,2016,4.926265773,1270.768868,462.35,14.405,27.33333333,183454.9,6275622000,-525,8.42,0,32071055,271845,662,3242,40408,0,66889295,0,3450374,8255411,0,0,1236148,0,0,0,357616,4.748777773
OK,1998,5.75224667,944.2597701,52.88235294,16.8296,45.5,117847.1,2601691000,-391.5,5.43,0,0,575855,1147,5837,69899,1980,34224030,0,3508748,18301418,0,49819,13892,-88735,0,0,218091,6.473649307
OK,1999,6.076664473,954.1533333,88.00552486,16.30861538,46.91666667,119748.7,2511063000,-597.4,5.37,6.8,0,538329,1147,5837,69899,1603,33710011,0,3175399,17852306,0,55265,16625,-106374,0,0,160524,5.889238782
OK,2000,5.620934703,945.7252941,291.0176471,15.70483333,47.75,124234.5,2911907000,-520.7,5.88,0,0,538563,1147,5837,69899,2431,35658012,0,2276933,17502576,0,60616,52920,-127287,0,0,145756,4.134878676
OK,2001,5.68194285,781.6376543,145.1870968,16.00657143,44.57142857,128704.2,3031743000,-528.8,6.1,0,20500183,491458,1147,5837,69899,0,34615768,0,2344691,17943809,0,0,175176,-128479,0,0,230696,4.43427754
OK,2002,5.501300543,905.6102041,181.5328467,15.29737705,45.4,131054,2764790000,-447.3,5.59,0,21364736,508298,1147,5837,69899,0,35964778,0,1987844,21049040,0,0,49871,-177868,0,0,239045,3.46629515
OK,2003,5.444491271,686.5045752,193.3617021,15.41013158,44.33333333,132931.1,3200631000,-495.7,6.35,24.6,21580473,540103,1147,5837,69899,0,36676326,0,1798412,21822697,0,0,161210,-206187,0,0,267123,3.072308118
OK,2004,5.205684387,1022.470303,84.78,15.56756757,44.14285714,137086,3312595000,-357.9,6.5,0,20293772,538576,1147,5837,69899,0,33801385,0,2976676,23285579,0,0,68312,-233879,0,0,249874,4.975516454
OK,2005,5.589913064,705.2421384,81.51020408,15.95851351,43.21428571,142824.8,3679965000,-475.5,6.85,45.3,21951758,582536,1147,5837,69899,0,36308556,0,2630362,28590219,0,0,70339,-153825,0,0,289248,4.083249611
OK,2006,5.903580107,714.0863946,162,16.63597222,44,152481.9,4009715000,-405.4,7.3,21.9,21188461,624400,1147,5837,69899,0,35032024,0,623577,32980690,0,0,63749,-116473,0,0,297282,1.167793388
OK,2007,5.176354745,1149.515894,165.2857143,15.41578125,41,155335.4,4023049000,-470.9,7.29,0,20547491,658379,1147,5837,69899,0,34437937,0,3065861,33143911,0,0,160488,-165844,0,0,276134,4.478593854
OK,2008,5.588304177,914.8030303,52.46902655,15.25711538,47.45454545,161437,4393548000,-513.6,7.81,0,21956887,687989,1147,5837,69899,0,36314918,0,3811274,33774166,0,0,22536,-167598,0,0,23007,4.969866276
OK,2009,5.251925867,961.3194805,212.9910714,15.16913043,41.3,159371.6,3784352000,-532,6.94,0,20959233,659305,1147,5837,69899,0,34059108,0,3552573,34631298,0,0,9462,-116831,0,0,68064,4.852669962
